Pt.        Date      Time        RT/s       R/Omiga    
  362  2018_11_27  09_38_12  3610.0     119.416420
  363  2018_11_27  09_38_22  3620.0     119.416540
  364  2018_11_27  09_38_32  3630.0     119.416510
  365  2018_11_27  09_38_42  3640.0     119.416130
  366  2018_11_27  09_38_52  3650.0     119.416040
  367  2018_11_27  09_39_02  3660.0     119.416510
  368  2018_11_27  09_39_12  3670.0     119.416740
  369  2018_11_27  09_39_22  3680.0     119.416770
  370  2018_11_27  09_39_32  3690.0     119.416740
  371  2018_11_27  09_39_42  3700.0     119.416950
  372  2018_11_27  09_39_52  3710.0     119.416770
  373  2018_11_27  09_40_02  3720.0     119.416740
  374  2018_11_27  09_40_12  3730.0     119.416920
  375  2018_11_27  09_40_22  3740.0     119.416740
  376  2018_11_27  09_40_32  3750.0     119.416450
  377  2018_11_27  09_40_42  3760.0     119.416510
  378  2018_11_27  09_40_52  3770.0     119.416450
  379  2018_11_27  09_41_02  3780.0     119.416540
  380  2018_11_27  09_41_12  3790.0     119.417120
  381  2018_11_27  09_41_22  3800.0     119.416240
  382  2018_11_27  09_41_32  3810.0     119.416330
  383  2018_11_27  09_41_42  3820.0     119.416710
  384  2018_11_27  09_41_52  3830.0     119.416100
  385  2018_11_27  09_42_02  3840.0     119.416180
  386  2018_11_27  09_42_12  3850.0     119.416570
  387  2018_11_27  09_42_22  3860.0     119.416480
  388  2018_11_27  09_42_32  3870.0     119.415950
  389  2018_11_27  09_42_42  3880.0     119.416100
  390  2018_11_27  09_42_52  3890.0     119.415950
  391  2018_11_27  09_43_02  3900.0     119.416210
  392  2018_11_27  09_43_12  3910.0     119.416160
  393  2018_11_27  09_43_22  3920.0     119.416270
  394  2018_11_27  09_43_32  3930.0     119.415950
  395  2018_11_27  09_43_42  3940.0     119.416100
  396  2018_11_27  09_43_52  3950.0     119.416240
  397  2018_11_27  09_44_02  3960.0     119.415740
  398  2018_11_27  09_44_12  3970.0     119.415980
  399  2018_11_27  09_44_22  3980.0     119.416010
  400  2018_11_27  09_44_32  3990.0     119.415740
  401  2018_11_27  09_44_42  4000.0     119.416240
  402  2018_11_27  09_44_52  4010.0     119.416040
  403  2018_11_27  09_45_02  4020.0     119.416010
  404  2018_11_27  09_45_12  4030.0     119.416040
  405  2018_11_27  09_45_22  4040.0     119.415420
  406  2018_11_27  09_45_32  4050.0     119.415980
  407  2018_11_27  09_45_42  4060.0     119.415660
  408  2018_11_27  09_45_52  4070.0     119.415920
  409  2018_11_27  09_46_02  4080.0     119.415980
  410  2018_11_27  09_46_12  4090.0     119.416300
  411  2018_11_27  09_46_22  4100.0     119.415920
  412  2018_11_27  09_46_32  4110.0     119.415890
  413  2018_11_27  09_46_42  4120.0     119.415600
  414  2018_11_27  09_46_52  4130.0     119.416390
  415  2018_11_27  09_47_02  4140.0     119.416010
  416  2018_11_27  09_47_12  4150.0     119.415710
  417  2018_11_27  09_47_22  4160.0     119.416130
  418  2018_11_27  09_47_32  4170.0     119.416100
  419  2018_11_27  09_47_42  4180.0     119.416160
  420  2018_11_27  09_47_52  4190.0     119.415950
  421  2018_11_27  09_48_02  4200.0     119.415890
  422  2018_11_27  09_48_12  4210.0     119.416130
  423  2018_11_27  09_48_22  4220.0     119.416010
  424  2018_11_27  09_48_32  4230.0     119.415920
  425  2018_11_27  09_48_42  4240.0     119.415920
  426  2018_11_27  09_48_52  4250.0     119.415360
  427  2018_11_27  09_49_02  4260.0     119.415890
  428  2018_11_27  09_49_12  4270.0     119.415600
  429  2018_11_27  09_49_22  4280.0     119.416240
  430  2018_11_27  09_49_32  4290.0     119.415920
  431  2018_11_27  09_49_42  4300.0     119.415950
  432  2018_11_27  09_49_52  4310.0     119.415800
  433  2018_11_27  09_50_02  4320.0     119.415630
  434  2018_11_27  09_50_12  4330.0     119.416040
  435  2018_11_27  09_50_22  4340.0     119.415740
  436  2018_11_27  09_50_32  4350.0     119.415740
  437  2018_11_27  09_50_42  4360.0     119.415950
  438  2018_11_27  09_50_52  4370.0     119.415920
  439  2018_11_27  09_51_02  4380.0     119.416040
  440  2018_11_27  09_51_12  4390.0     119.415450
  441  2018_11_27  09_51_22  4400.0     119.416100
  442  2018_11_27  09_51_32  4410.0     119.415800
  443  2018_11_27  09_51_42  4420.0     119.415690
  444  2018_11_27  09_51_52  4430.0     119.415390
  445  2018_11_27  09_52_02  4440.0     119.415360
  446  2018_11_27  09_52_12  4450.0     119.415220
  447  2018_11_27  09_52_22  4460.0     119.415220
  448  2018_11_27  09_52_32  4470.0     119.415450
  449  2018_11_27  09_52_42  4480.0     119.415330
  450  2018_11_27  09_52_52  4490.0     119.414770
  451  2018_11_27  09_53_02  4500.0     119.415040
  452  2018_11_27  09_53_12  4510.0     119.415070
  453  2018_11_27  09_53_22  4520.0     119.415660
  454  2018_11_27  09_53_32  4530.0     119.415100
