Pt.        Date      Time        RT/s       R/Omiga    
  379  2018_12_06  11_25_09  3780.0     119.418010
  380  2018_12_06  11_25_19  3790.0     119.416920
  381  2018_12_06  11_25_29  3800.0     119.417480
  382  2018_12_06  11_25_39  3810.0     119.417300
  383  2018_12_06  11_25_49  3820.0     119.417330
  384  2018_12_06  11_25_59  3830.0     119.417830
  385  2018_12_06  11_26_09  3840.0     119.417680
  386  2018_12_06  11_26_19  3850.0     119.417980
  387  2018_12_06  11_26_29  3860.0     119.417740
  388  2018_12_06  11_26_39  3870.0     119.417450
  389  2018_12_06  11_26_49  3880.0     119.417650
  390  2018_12_06  11_26_59  3890.0     119.417770
  391  2018_12_06  11_27_09  3900.0     119.417800
  392  2018_12_06  11_27_19  3910.0     119.417510
  393  2018_12_06  11_27_29  3920.0     119.417680
  394  2018_12_06  11_27_39  3930.0     119.417830
  395  2018_12_06  11_27_49  3940.0     119.417480
  396  2018_12_06  11_27_59  3950.0     119.417920
  397  2018_12_06  11_28_09  3960.0     119.418030
  398  2018_12_06  11_28_19  3970.0     119.417890
  399  2018_12_06  11_28_29  3980.0     119.418120
  400  2018_12_06  11_28_39  3990.0     119.417680
  401  2018_12_06  11_28_49  4000.0     119.417740
  402  2018_12_06  11_28_59  4010.0     119.418090
  403  2018_12_06  11_29_09  4020.0     119.417830
  404  2018_12_06  11_29_19  4030.0     119.417680
  405  2018_12_06  11_29_29  4040.0     119.417540
  406  2018_12_06  11_29_39  4050.0     119.417680
  407  2018_12_06  11_29_49  4060.0     119.417680
  408  2018_12_06  11_29_59  4070.0     119.417740
  409  2018_12_06  11_30_09  4080.0     119.417590
  410  2018_12_06  11_30_19  4090.0     119.417480
  411  2018_12_06  11_30_29  4100.0     119.417860
  412  2018_12_06  11_30_39  4110.0     119.417590
  413  2018_12_06  11_30_49  4120.0     119.417680
  414  2018_12_06  11_30_59  4130.0     119.417390
  415  2018_12_06  11_31_09  4140.0     119.417480
  416  2018_12_06  11_31_19  4150.0     119.417480
  417  2018_12_06  11_31_29  4160.0     119.417560
  418  2018_12_06  11_31_39  4170.0     119.417770
  419  2018_12_06  11_31_49  4180.0     119.417270
  420  2018_12_06  11_31_59  4190.0     119.417450
  421  2018_12_06  11_32_09  4200.0     119.417510
  422  2018_12_06  11_32_19  4210.0     119.417620
  423  2018_12_06  11_32_29  4220.0     119.417620
  424  2018_12_06  11_32_39  4230.0     119.417300
  425  2018_12_06  11_32_49  4240.0     119.417390
  426  2018_12_06  11_32_59  4250.0     119.416680
  427  2018_12_06  11_33_09  4260.0     119.417510
  428  2018_12_06  11_33_19  4270.0     119.417240
  429  2018_12_06  11_33_29  4280.0     119.417180
  430  2018_12_06  11_33_39  4290.0     119.417390
  431  2018_12_06  11_33_49  4300.0     119.417390
  432  2018_12_06  11_33_59  4310.0     119.416950
  433  2018_12_06  11_34_09  4320.0     119.417480
  434  2018_12_06  11_34_19  4330.0     119.417390
  435  2018_12_06  11_34_29  4340.0     119.417540
  436  2018_12_06  11_34_39  4350.0     119.417120
  437  2018_12_06  11_34_49  4360.0     119.417590
  438  2018_12_06  11_34_59  4370.0     119.417360
  439  2018_12_06  11_35_09  4380.0     119.417590
  440  2018_12_06  11_35_19  4390.0     119.416600
  441  2018_12_06  11_35_29  4400.0     119.417590
  442  2018_12_06  11_35_39  4410.0     119.417540
  443  2018_12_06  11_35_49  4420.0     119.417120
  444  2018_12_06  11_35_59  4430.0     119.417010
  445  2018_12_06  11_36_09  4440.0     119.417360
  446  2018_12_06  11_36_19  4450.0     119.417070
  447  2018_12_06  11_36_29  4460.0     119.417210
  448  2018_12_06  11_36_39  4470.0     119.417650
  449  2018_12_06  11_36_49  4480.0     119.417450
  450  2018_12_06  11_36_59  4490.0     119.417510
  451  2018_12_06  11_37_09  4500.0     119.417300
  452  2018_12_06  11_37_19  4510.0     119.416570
  453  2018_12_06  11_37_29  4520.0     119.417300
  454  2018_12_06  11_37_39  4530.0     119.416740
  455  2018_12_06  11_37_49  4540.0     119.416770
  456  2018_12_06  11_37_59  4550.0     119.417180
  457  2018_12_06  11_38_09  4560.0     119.417180
  458  2018_12_06  11_38_19  4570.0     119.417090
  459  2018_12_06  11_38_29  4580.0     119.416680
  460  2018_12_06  11_38_39  4590.0     119.416770
  461  2018_12_06  11_38_49  4600.0     119.416570
  462  2018_12_06  11_38_59  4610.0     119.416390
  463  2018_12_06  11_39_09  4620.0     119.416890
  464  2018_12_06  11_39_19  4630.0     119.416600
  465  2018_12_06  11_39_29  4640.0     119.416480
  466  2018_12_06  11_39_39  4650.0     119.416480
  467  2018_12_06  11_39_49  4660.0     119.416630
  468  2018_12_06  11_39_59  4670.0     119.416680
  469  2018_12_06  11_40_09  4680.0     119.416480
  470  2018_12_06  11_40_19  4690.0     119.416920
  471  2018_12_06  11_40_29  4700.0     119.416950
  472  2018_12_06  11_40_39  4710.0     119.416480
  473  2018_12_06  11_40_49  4720.0     119.416920
  474  2018_12_06  11_40_59  4730.0     119.416680
  475  2018_12_06  11_41_09  4740.0     119.416600
  476  2018_12_06  11_41_19  4750.0     119.416570
  477  2018_12_06  11_41_29  4760.0     119.416630
  478  2018_12_06  11_41_39  4770.0     119.416450
  479  2018_12_06  11_41_49  4780.0     119.416980
  480  2018_12_06  11_41_59  4790.0     119.416950
  481  2018_12_06  11_42_09  4800.0     119.416860
  482  2018_12_06  11_42_19  4810.0     119.416830
  483  2018_12_06  11_42_29  4820.0     119.416740
  484  2018_12_06  11_42_39  4830.0     119.417040
  485  2018_12_06  11_42_49  4840.0     119.417360
  486  2018_12_06  11_42_59  4850.0     119.417210
  487  2018_12_06  11_43_09  4860.0     119.416890
  488  2018_12_06  11_43_19  4870.0     119.417270
  489  2018_12_06  11_43_29  4880.0     119.417120
  490  2018_12_06  11_43_39  4890.0     119.416830
  491  2018_12_06  11_43_49  4900.0     119.416920
  492  2018_12_06  11_43_59  4910.0     119.416650
  493  2018_12_06  11_44_09  4920.0     119.416680
  494  2018_12_06  11_44_19  4930.0     119.416600
  495  2018_12_06  11_44_29  4940.0     119.417010
  496  2018_12_06  11_44_39  4950.0     119.416950
  497  2018_12_06  11_44_49  4960.0     119.416680
  498  2018_12_06  11_44_59  4970.0     119.416770
  499  2018_12_06  11_45_09  4980.0     119.417120
  500  2018_12_06  11_45_19  4990.0     119.416980
  501  2018_12_06  11_45_29  5000.0     119.416770
  502  2018_12_06  11_45_39  5010.0     119.416950
  503  2018_12_06  11_45_49  5020.0     119.416830
  504  2018_12_06  11_45_59  5030.0     119.417010
  505  2018_12_06  11_46_09  5040.0     119.417040
  506  2018_12_06  11_46_19  5050.0     119.417010
  507  2018_12_06  11_46_29  5060.0     119.417180
  508  2018_12_06  11_46_39  5070.0     119.417150
  509  2018_12_06  11_46_49  5080.0     119.416330
  510  2018_12_06  11_46_59  5090.0     119.416680
  511  2018_12_06  11_47_09  5100.0     119.416980
  512  2018_12_06  11_47_19  5110.0     119.416740
  513  2018_12_06  11_47_29  5120.0     119.416510
  514  2018_12_06  11_47_39  5130.0     119.416800
  515  2018_12_06  11_47_49  5140.0     119.416330
  516  2018_12_06  11_47_59  5150.0     119.416570
  517  2018_12_06  11_48_09  5160.0     119.416650
  518  2018_12_06  11_48_19  5170.0     119.416240
  519  2018_12_06  11_48_29  5180.0     119.416600
  520  2018_12_06  11_48_39  5190.0     119.416680
  521  2018_12_06  11_48_49  5200.0     119.416770
  522  2018_12_06  11_48_59  5210.0     119.416860
  523  2018_12_06  11_49_09  5220.0     119.416830
  524  2018_12_06  11_49_19  5230.0     119.416630
  525  2018_12_06  11_49_29  5240.0     119.416330
  526  2018_12_06  11_49_39  5250.0     119.416630
  527  2018_12_06  11_49_49  5260.0     119.416630
  528  2018_12_06  11_49_59  5270.0     119.416860
  529  2018_12_06  11_50_09  5280.0     119.416740
  530  2018_12_06  11_50_19  5290.0     119.416540
  531  2018_12_06  11_50_29  5300.0     119.416540
  532  2018_12_06  11_50_39  5310.0     119.416920
  533  2018_12_06  11_50_49  5320.0     119.416540
  534  2018_12_06  11_50_59  5330.0     119.416920
  535  2018_12_06  11_51_09  5340.0     119.416920
  536  2018_12_06  11_51_19  5350.0     119.416950
  537  2018_12_06  11_51_29  5360.0     119.416980
