Pt.        Date      Time        RT/s       R/Omiga    
  436  2018_08_30  09_19_18  4350.0     111.717080
  437  2018_08_30  09_19_28  4360.0     111.716730
  438  2018_08_30  09_19_38  4370.0     111.716200
  439  2018_08_30  09_19_48  4380.0     111.716320
  440  2018_08_30  09_19_58  4390.0     111.716230
  441  2018_08_30  09_20_08  4400.0     111.715930
  442  2018_08_30  09_20_18  4410.0     111.716230
  443  2018_08_30  09_20_28  4420.0     111.716550
  444  2018_08_30  09_20_38  4430.0     111.716320
  445  2018_08_30  09_20_48  4440.0     111.716350
  446  2018_08_30  09_20_58  4450.0     111.716350
  447  2018_08_30  09_21_08  4460.0     111.715990
  448  2018_08_30  09_21_18  4470.0     111.716400
  449  2018_08_30  09_21_28  4480.0     111.716520
  450  2018_08_30  09_21_38  4490.0     111.716700
  451  2018_08_30  09_21_48  4500.0     111.716730
  452  2018_08_30  09_21_58  4510.0     111.716840
  453  2018_08_30  09_22_08  4520.0     111.716990
  454  2018_08_30  09_22_18  4530.0     111.716140
  455  2018_08_30  09_22_28  4540.0     111.716610
  456  2018_08_30  09_22_38  4550.0     111.716520
  457  2018_08_30  09_22_48  4560.0     111.716350
  458  2018_08_30  09_22_58  4570.0     111.716820
  459  2018_08_30  09_23_08  4580.0     111.716790
  460  2018_08_30  09_23_18  4590.0     111.716870
  461  2018_08_30  09_23_28  4600.0     111.716700
  462  2018_08_30  09_23_38  4610.0     111.716320
  463  2018_08_30  09_23_48  4620.0     111.716520
  464  2018_08_30  09_23_58  4630.0     111.716080
  465  2018_08_30  09_24_08  4640.0     111.716260
  466  2018_08_30  09_24_18  4650.0     111.715930
  467  2018_08_30  09_24_28  4660.0     111.716200
  468  2018_08_30  09_24_38  4670.0     111.716110
  469  2018_08_30  09_24_48  4680.0     111.715760
  470  2018_08_30  09_24_58  4690.0     111.715410
  471  2018_08_30  09_25_08  4700.0     111.715460
  472  2018_08_30  09_25_18  4710.0     111.715110
  473  2018_08_30  09_25_28  4720.0     111.715050
  474  2018_08_30  09_25_38  4730.0     111.714670
  475  2018_08_30  09_25_48  4740.0     111.714820
  476  2018_08_30  09_25_58  4750.0     111.714550
  477  2018_08_30  09_26_08  4760.0     111.714320
  478  2018_08_30  09_26_18  4770.0     111.714140
  479  2018_08_30  09_26_28  4780.0     111.714030
  480  2018_08_30  09_26_38  4790.0     111.713850
  481  2018_08_30  09_26_48  4800.0     111.713380
  482  2018_08_30  09_26_58  4810.0     111.712530
  483  2018_08_30  09_27_08  4820.0     111.712760
  484  2018_08_30  09_27_18  4830.0     111.712970
  485  2018_08_30  09_27_28  4840.0     111.712670
  486  2018_08_30  09_27_38  4850.0     111.712790
  487  2018_08_30  09_27_48  4860.0     111.712730
  488  2018_08_30  09_27_58  4870.0     111.712590
  489  2018_08_30  09_28_08  4880.0     111.712730
  490  2018_08_30  09_28_18  4890.0     111.712060
  491  2018_08_30  09_28_28  4900.0     111.711970
  492  2018_08_30  09_28_38  4910.0     111.712230
  493  2018_08_30  09_28_48  4920.0     111.711680
  494  2018_08_30  09_28_58  4930.0     111.711000
  495  2018_08_30  09_29_08  4940.0     111.711320
  496  2018_08_30  09_29_18  4950.0     111.711180
  497  2018_08_30  09_29_28  4960.0     111.710650
  498  2018_08_30  09_29_38  4970.0     111.710410
  499  2018_08_30  09_29_48  4980.0     111.710320
  500  2018_08_30  09_29_58  4990.0     111.710270
  501  2018_08_30  09_30_08  5000.0     111.709830
  502  2018_08_30  09_30_18  5010.0     111.709560
  503  2018_08_30  09_30_28  5020.0     111.709360
  504  2018_08_30  09_30_38  5030.0     111.708800
  505  2018_08_30  09_30_48  5040.0     111.708650
  506  2018_08_30  09_30_58  5050.0     111.709150
  507  2018_08_30  09_31_08  5060.0     111.708920
  508  2018_08_30  09_31_18  5070.0     111.708800
  509  2018_08_30  09_31_28  5080.0     111.708970
  510  2018_08_30  09_31_38  5090.0     111.709030
  511  2018_08_30  09_31_48  5100.0     111.708360
  512  2018_08_30  09_31_58  5110.0     111.708830
  513  2018_08_30  09_32_08  5120.0     111.709000
  514  2018_08_30  09_32_18  5130.0     111.709440
  515  2018_08_30  09_32_28  5140.0     111.709740
  516  2018_08_30  09_32_38  5150.0     111.709710
  517  2018_08_30  09_32_48  5160.0     111.710380
  518  2018_08_30  09_32_58  5170.0     111.709910
  519  2018_08_30  09_33_08  5180.0     111.710270
  520  2018_08_30  09_33_18  5190.0     111.710680
