Pt.        Date      Time        RT/s       R/Omiga    
  164  2019_01_14  09_06_17  1630.0     115.566690
  165  2019_01_14  09_06_27  1640.0     115.566660
  166  2019_01_14  09_06_37  1650.0     115.566280
  167  2019_01_14  09_06_47  1660.0     115.566430
  168  2019_01_14  09_06_57  1670.0     115.567010
  169  2019_01_14  09_07_07  1680.0     115.566660
  170  2019_01_14  09_07_17  1690.0     115.566810
  171  2019_01_14  09_07_27  1700.0     115.566780
  172  2019_01_14  09_07_37  1710.0     115.566570
  173  2019_01_14  09_07_47  1720.0     115.566660
  174  2019_01_14  09_07_57  1730.0     115.566570
  175  2019_01_14  09_08_07  1740.0     115.566570
  176  2019_01_14  09_08_17  1750.0     115.566780
  177  2019_01_14  09_08_27  1760.0     115.567220
  178  2019_01_14  09_08_37  1770.0     115.567340
  179  2019_01_14  09_08_47  1780.0     115.567010
  180  2019_01_14  09_08_57  1790.0     115.566870
  181  2019_01_14  09_09_07  1800.0     115.567250
  182  2019_01_14  09_09_17  1810.0     115.566900
  183  2019_01_14  09_09_27  1820.0     115.566690
  184  2019_01_14  09_09_37  1830.0     115.566960
  185  2019_01_14  09_09_47  1840.0     115.566750
  186  2019_01_14  09_09_57  1850.0     115.566780
  187  2019_01_14  09_10_07  1860.0     115.566310
  188  2019_01_14  09_10_17  1870.0     115.567010
  189  2019_01_14  09_10_27  1880.0     115.566780
  190  2019_01_14  09_10_37  1890.0     115.566810
  191  2019_01_14  09_10_47  1900.0     115.566660
  192  2019_01_14  09_10_57  1910.0     115.566960
  193  2019_01_14  09_11_07  1920.0     115.566840
  194  2019_01_14  09_11_17  1930.0     115.566810
  195  2019_01_14  09_11_27  1940.0     115.566900
  196  2019_01_14  09_11_37  1950.0     115.566870
  197  2019_01_14  09_11_47  1960.0     115.566720
  198  2019_01_14  09_11_57  1970.0     115.566870
  199  2019_01_14  09_12_07  1980.0     115.566810
  200  2019_01_14  09_12_17  1990.0     115.566540
  201  2019_01_14  09_12_27  2000.0     115.567340
  202  2019_01_14  09_12_37  2010.0     115.566840
  203  2019_01_14  09_12_47  2020.0     115.567130
  204  2019_01_14  09_12_57  2030.0     115.566870
  205  2019_01_14  09_13_07  2040.0     115.567190
  206  2019_01_14  09_13_17  2050.0     115.566930
  207  2019_01_14  09_13_27  2060.0     115.566630
  208  2019_01_14  09_13_37  2070.0     115.567130
  209  2019_01_14  09_13_47  2080.0     115.566980
  210  2019_01_14  09_13_57  2090.0     115.567190
  211  2019_01_14  09_14_07  2100.0     115.567340
  212  2019_01_14  09_14_17  2110.0     115.566810
  213  2019_01_14  09_14_27  2120.0     115.566980
  214  2019_01_14  09_14_37  2130.0     115.566720
  215  2019_01_14  09_14_47  2140.0     115.567250
  216  2019_01_14  09_14_57  2150.0     115.567160
  217  2019_01_14  09_15_07  2160.0     115.567100
  218  2019_01_14  09_15_17  2170.0     115.566960
  219  2019_01_14  09_15_27  2180.0     115.567130
  220  2019_01_14  09_15_37  2190.0     115.566540
  221  2019_01_14  09_15_47  2200.0     115.567250
  222  2019_01_14  09_15_57  2210.0     115.566780
  223  2019_01_14  09_16_07  2220.0     115.566930
  224  2019_01_14  09_16_17  2230.0     115.566930
  225  2019_01_14  09_16_27  2240.0     115.567130
  226  2019_01_14  09_16_37  2250.0     115.566720
  227  2019_01_14  09_16_47  2260.0     115.566870
  228  2019_01_14  09_16_57  2270.0     115.567220
  229  2019_01_14  09_17_07  2280.0     115.567220
  230  2019_01_14  09_17_17  2290.0     115.566900
  231  2019_01_14  09_17_27  2300.0     115.567100
  232  2019_01_14  09_17_37  2310.0     115.567430
  233  2019_01_14  09_17_47  2320.0     115.567570
  234  2019_01_14  09_17_57  2330.0     115.567430
  235  2019_01_14  09_18_07  2340.0     115.567400
  236  2019_01_14  09_18_17  2350.0     115.567450
  237  2019_01_14  09_18_27  2360.0     115.567690
  238  2019_01_14  09_18_37  2370.0     115.567600
  239  2019_01_14  09_18_47  2380.0     115.567720
  240  2019_01_14  09_18_57  2390.0     115.567720
  241  2019_01_14  09_19_07  2400.0     115.567750
  242  2019_01_14  09_19_17  2410.0     115.568160
  243  2019_01_14  09_19_27  2420.0     115.567600
  244  2019_01_14  09_19_37  2430.0     115.567980
  245  2019_01_14  09_19_47  2440.0     115.567840
  246  2019_01_14  09_19_57  2450.0     115.567900
  247  2019_01_14  09_20_07  2460.0     115.567600
  248  2019_01_14  09_20_17  2470.0     115.567780
  249  2019_01_14  09_20_27  2480.0     115.567540
  250  2019_01_14  09_20_37  2490.0     115.567630
  251  2019_01_14  09_20_47  2500.0     115.567660
  252  2019_01_14  09_20_57  2510.0     115.567750
  253  2019_01_14  09_21_07  2520.0     115.567920
  254  2019_01_14  09_21_17  2530.0     115.567510
