Pt.        Date      Time        RT/s       R/Omiga    
  421  2018_02_06  11_10_01  4201.0     104.257360
  422  2018_02_06  11_10_11  4211.0     104.255510
  423  2018_02_06  11_10_21  4221.0     104.254300
  424  2018_02_06  11_10_31  4231.0     104.252420
  425  2018_02_06  11_10_41  4241.0     104.250900
  426  2018_02_06  11_10_51  4251.0     104.248990
  427  2018_02_06  11_11_01  4261.0     104.247810
  428  2018_02_06  11_11_11  4271.0     104.246260
  429  2018_02_06  11_11_21  4281.0     104.245260
  430  2018_02_06  11_11_31  4291.0     104.243760
  431  2018_02_06  11_11_41  4301.0     104.241850
  432  2018_02_06  11_11_51  4311.0     104.241210
  433  2018_02_06  11_12_01  4321.0     104.239000
  434  2018_02_06  11_12_11  4331.0     104.237860
  435  2018_02_06  11_12_21  4341.0     104.236570
  436  2018_02_06  11_12_31  4351.0     104.235210
  437  2018_02_06  11_12_41  4361.0     104.233890
  438  2018_02_06  11_12_51  4371.0     104.232540
  439  2018_02_06  11_13_01  4381.0     104.230960
  440  2018_02_06  11_13_11  4391.0     104.229750
  441  2018_02_06  11_13_21  4401.0     104.228430
  442  2018_02_06  11_13_31  4411.0     104.227640
  443  2018_02_06  11_13_41  4421.0     104.226170
  444  2018_02_06  11_13_51  4431.0     104.225350
  445  2018_02_06  11_14_01  4441.0     104.223580
  446  2018_02_06  11_14_11  4451.0     104.222560
  447  2018_02_06  11_14_21  4461.0     104.220940
  448  2018_02_06  11_14_31  4471.0     104.219940
  449  2018_02_06  11_14_41  4481.0     104.218920
  450  2018_02_06  11_14_51  4491.0     104.217330
  451  2018_02_06  11_15_01  4501.0     104.216130
  452  2018_02_06  11_15_11  4511.0     104.214830
  453  2018_02_06  11_15_21  4521.0     104.213340
  454  2018_02_06  11_15_31  4531.0     104.212340
  455  2018_02_06  11_15_41  4541.0     104.211540
  456  2018_02_06  11_15_51  4551.0     104.210250
  457  2018_02_06  11_16_01  4561.0     104.209190
  458  2018_02_06  11_16_11  4571.0     104.208140
  459  2018_02_06  11_16_21  4581.0     104.207020
  460  2018_02_06  11_16_31  4591.0     104.205820
  461  2018_02_06  11_16_41  4601.0     104.204850
  462  2018_02_06  11_16_51  4611.0     104.203670
  463  2018_02_06  11_17_01  4621.0     104.202380
  464  2018_02_06  11_17_11  4631.0     104.201700
  465  2018_02_06  11_17_21  4641.0     104.200090
  466  2018_02_06  11_17_31  4651.0     104.198860
  467  2018_02_06  11_17_41  4661.0     104.198300
  468  2018_02_06  11_17_51  4671.0     104.197510
  469  2018_02_06  11_18_01  4681.0     104.196040
  470  2018_02_06  11_18_11  4691.0     104.195010
  471  2018_02_06  11_18_21  4701.0     104.194010
  472  2018_02_06  11_18_31  4711.0     104.193360
  473  2018_02_06  11_18_41  4721.0     104.192040
  474  2018_02_06  11_18_51  4731.0     104.191190
  475  2018_02_06  11_19_01  4741.0     104.189630
  476  2018_02_06  11_19_11  4751.0     104.189580
  477  2018_02_06  11_19_21  4761.0     104.188020
  478  2018_02_06  11_19_31  4771.0     104.187260
  479  2018_02_06  11_19_41  4781.0     104.186290
  480  2018_02_06  11_19_51  4791.0     104.185260
  481  2018_02_06  11_20_01  4801.0     104.184110
  482  2018_02_06  11_20_11  4811.0     104.183470
  483  2018_02_06  11_20_21  4821.0     104.182440
  484  2018_02_06  11_20_31  4831.0     104.181820
  485  2018_02_06  11_20_41  4841.0     104.180650
  486  2018_02_06  11_20_51  4851.0     104.179300
  487  2018_02_06  11_21_01  4861.0     104.179000
  488  2018_02_06  11_21_11  4871.0     104.178180
  489  2018_02_06  11_21_21  4881.0     104.177040
  490  2018_02_06  11_21_31  4891.0     104.175630
  491  2018_02_06  11_21_41  4901.0     104.174770
  492  2018_02_06  11_21_51  4911.0     104.174010
  493  2018_02_06  11_22_01  4921.0     104.173100
  494  2018_02_06  11_22_11  4931.0     104.172250
  495  2018_02_06  11_22_21  4941.0     104.171510
  496  2018_02_06  11_22_31  4951.0     104.170780
  497  2018_02_06  11_22_41  4961.0     104.169750
  498  2018_02_06  11_22_51  4971.0     104.168520
  499  2018_02_06  11_23_01  4981.0     104.167930
  500  2018_02_06  11_23_11  4991.0     104.167670
  501  2018_02_06  11_23_21  5001.0     104.166580
  502  2018_02_06  11_23_31  5011.0     104.165850
  503  2018_02_06  11_23_41  5021.0     104.165170
  504  2018_02_06  11_23_51  5031.0     104.164350
  505  2018_02_06  11_24_01  5041.0     104.163200
  506  2018_02_06  11_24_11  5051.0     104.162670
  507  2018_02_06  11_24_21  5061.0     104.162410
  508  2018_02_06  11_24_31  5071.0     104.161500
  509  2018_02_06  11_24_41  5081.0     104.160410
  510  2018_02_06  11_24_51  5091.0     104.159410
  511  2018_02_06  11_25_01  5101.0     104.158970
  512  2018_02_06  11_25_11  5111.0     104.158710
  513  2018_02_06  11_25_21  5121.0     104.157590
  514  2018_02_06  11_25_31  5131.0     104.156830
  515  2018_02_06  11_25_41  5141.0     104.156240
  516  2018_02_06  11_25_51  5151.0     104.155600
  517  2018_02_06  11_26_01  5161.0     104.155070
  518  2018_02_06  11_26_11  5171.0     104.154270
  519  2018_02_06  11_26_21  5181.0     104.153390
  520  2018_02_06  11_26_31  5191.0     104.152630
  521  2018_02_06  11_26_41  5201.0     104.152480
  522  2018_02_06  11_26_51  5211.0     104.151780
  523  2018_02_06  11_27_01  5221.0     104.150690
  524  2018_02_06  11_27_11  5231.0     104.150310
  525  2018_02_06  11_27_21  5241.0     104.149780
  526  2018_02_06  11_27_31  5251.0     104.149340
  527  2018_02_06  11_27_41  5261.0     104.148250
  528  2018_02_06  11_27_51  5271.0     104.147730
  529  2018_02_06  11_28_01  5281.0     104.146870
  530  2018_02_06  11_28_11  5291.0     104.146110
  531  2018_02_06  11_28_21  5301.0     104.145200
  532  2018_02_06  11_28_31  5311.0     104.144520
  533  2018_02_06  11_28_41  5321.0     104.143610
  534  2018_02_06  11_28_51  5331.0     104.143140
  535  2018_02_06  11_29_01  5341.0     104.142290
  536  2018_02_06  11_29_11  5351.0     104.142410
  537  2018_02_06  11_29_21  5361.0     104.141260
  538  2018_02_06  11_29_31  5371.0     104.140380
  539  2018_02_06  11_29_41  5381.0     104.140090
