Pt.        Date      Time        RT/s       R/Omiga    
  275  2018_04_13  12_33_31  2740.0     127.063200
  276  2018_04_13  12_33_41  2750.0     127.063500
  277  2018_04_13  12_33_51  2760.0     127.064600
  278  2018_04_13  12_34_01  2770.0     127.064900
  279  2018_04_13  12_34_11  2780.0     127.064400
  280  2018_04_13  12_34_21  2790.0     127.064100
  281  2018_04_13  12_34_31  2800.0     127.064400
  282  2018_04_13  12_34_41  2810.0     127.064100
  283  2018_04_13  12_34_51  2820.0     127.064100
  284  2018_04_13  12_35_01  2830.0     127.064400
  285  2018_04_13  12_35_11  2840.0     127.064400
  286  2018_04_13  12_35_21  2850.0     127.064900
  287  2018_04_13  12_35_31  2860.0     127.065500
  288  2018_04_13  12_35_41  2870.0     127.065500
  289  2018_04_13  12_35_51  2880.0     127.064400
  290  2018_04_13  12_36_01  2890.0     127.065200
  291  2018_04_13  12_36_11  2900.0     127.064400
  292  2018_04_13  12_36_21  2910.0     127.064900
  293  2018_04_13  12_36_31  2920.0     127.065200
  294  2018_04_13  12_36_41  2930.0     127.065200
  295  2018_04_13  12_36_51  2940.0     127.064600
  296  2018_04_13  12_37_01  2950.0     127.065500
  297  2018_04_13  12_37_11  2960.0     127.064600
  298  2018_04_13  12_37_21  2970.0     127.065800
  299  2018_04_13  12_37_31  2980.0     127.065200
  300  2018_04_13  12_37_41  2990.0     127.065500
  301  2018_04_13  12_37_51  3000.0     127.064900
  302  2018_04_13  12_38_01  3010.0     127.065800
  303  2018_04_13  12_38_11  3020.0     127.065800
  304  2018_04_13  12_38_21  3030.0     127.065800
  305  2018_04_13  12_38_31  3040.0     127.066100
  306  2018_04_13  12_38_41  3050.0     127.065500
  307  2018_04_13  12_38_51  3060.0     127.066400
  308  2018_04_13  12_39_01  3070.0     127.066100
  309  2018_04_13  12_39_11  3080.0     127.066700
  310  2018_04_13  12_39_21  3090.0     127.065800
  311  2018_04_13  12_39_31  3100.0     127.066100
  312  2018_04_13  12_39_41  3110.0     127.065800
  313  2018_04_13  12_39_51  3120.0     127.067000
  314  2018_04_13  12_40_01  3130.0     127.067300
  315  2018_04_13  12_40_11  3140.0     127.066100
  316  2018_04_13  12_40_21  3150.0     127.066700
  317  2018_04_13  12_40_31  3160.0     127.067300
  318  2018_04_13  12_40_41  3170.0     127.067000
  319  2018_04_13  12_40_51  3180.0     127.067000
  320  2018_04_13  12_41_01  3190.0     127.066400
  321  2018_04_13  12_41_11  3200.0     127.067000
  322  2018_04_13  12_41_21  3210.0     127.067900
  323  2018_04_13  12_41_31  3220.0     127.066700
  324  2018_04_13  12_41_41  3230.0     127.067600
  325  2018_04_13  12_41_51  3240.0     127.067600
  326  2018_04_13  12_42_01  3250.0     127.068800
  327  2018_04_13  12_42_11  3260.0     127.067600
  328  2018_04_13  12_42_21  3270.0     127.068200
  329  2018_04_13  12_42_31  3280.0     127.068500
  330  2018_04_13  12_42_41  3290.0     127.068200
  331  2018_04_13  12_42_51  3300.0     127.068800
  332  2018_04_13  12_43_01  3310.0     127.068500
  333  2018_04_13  12_43_11  3320.0     127.069100
  334  2018_04_13  12_43_21  3330.0     127.069100
  335  2018_04_13  12_43_31  3340.0     127.069400
  336  2018_04_13  12_43_41  3350.0     127.068200
  337  2018_04_13  12_43_51  3360.0     127.069100
  338  2018_04_13  12_44_01  3370.0     127.069900
  339  2018_04_13  12_44_11  3380.0     127.069600
  340  2018_04_13  12_44_21  3390.0     127.069400
  341  2018_04_13  12_44_31  3400.0     127.069600
  342  2018_04_13  12_44_41  3410.0     127.069900
  343  2018_04_13  12_44_51  3420.0     127.069100
  344  2018_04_13  12_45_01  3430.0     127.070200
  345  2018_04_13  12_45_11  3440.0     127.070200
  346  2018_04_13  12_45_21  3450.0     127.070500
  347  2018_04_13  12_45_31  3460.0     127.070200
  348  2018_04_13  12_45_41  3470.0     127.070500
  349  2018_04_13  12_45_51  3480.0     127.070800
  350  2018_04_13  12_46_01  3490.0     127.070200
  351  2018_04_13  12_46_11  3500.0     127.070800
  352  2018_04_13  12_46_21  3510.0     127.071400
  353  2018_04_13  12_46_31  3520.0     127.071100
  354  2018_04_13  12_46_41  3530.0     127.070800
  355  2018_04_13  12_46_51  3540.0     127.071100
  356  2018_04_13  12_47_01  3550.0     127.070800
  357  2018_04_13  12_47_11  3560.0     127.071100
  358  2018_04_13  12_47_21  3570.0     127.071100
  359  2018_04_13  12_47_31  3580.0     127.070200
  360  2018_04_13  12_47_41  3590.0     127.070800
  361  2018_04_13  12_47_51  3600.0     127.070200
  362  2018_04_13  12_48_01  3610.0     127.070800
  363  2018_04_13  12_48_11  3620.0     127.071100
  364  2018_04_13  12_48_21  3630.0     127.070500
  365  2018_04_13  12_48_31  3640.0     127.070500
  366  2018_04_13  12_48_41  3650.0     127.070500
  367  2018_04_13  12_48_51  3660.0     127.070200
  368  2018_04_13  12_49_01  3670.0     127.070500
  369  2018_04_13  12_49_11  3680.0     127.070500
  370  2018_04_13  12_49_21  3690.0     127.070500
  371  2018_04_13  12_49_31  3700.0     127.069900
  372  2018_04_13  12_49_41  3710.0     127.070500
  373  2018_04_13  12_49_51  3720.0     127.071400
  374  2018_04_13  12_50_01  3730.0     127.070500
  375  2018_04_13  12_50_11  3740.0     127.071700
  376  2018_04_13  12_50_21  3750.0     127.071400
  377  2018_04_13  12_50_31  3760.0     127.071100
  378  2018_04_13  12_50_41  3770.0     127.071400
  379  2018_04_13  12_50_51  3780.0     127.070800
  380  2018_04_13  12_51_01  3790.0     127.071400
  381  2018_04_13  12_51_11  3800.0     127.071100
  382  2018_04_13  12_51_21  3810.0     127.071100
  383  2018_04_13  12_51_31  3820.0     127.070200
  384  2018_04_13  12_51_41  3830.0     127.070500
  385  2018_04_13  12_51_51  3840.0     127.071400
  386  2018_04_13  12_52_01  3850.0     127.071400
  387  2018_04_13  12_52_11  3860.0     127.071100
  388  2018_04_13  12_52_21  3870.0     127.071400
  389  2018_04_13  12_52_31  3880.0     127.070500
  390  2018_04_13  12_52_41  3890.0     127.071100
  391  2018_04_13  12_52_51  3900.0     127.071400
  392  2018_04_13  12_53_01  3910.0     127.071700
  393  2018_04_13  12_53_11  3920.0     127.071100
  394  2018_04_13  12_53_21  3930.0     127.071400
  395  2018_04_13  12_53_31  3940.0     127.071400
  396  2018_04_13  12_53_41  3950.0     127.072000
  397  2018_04_13  12_53_51  3960.0     127.072000
  398  2018_04_13  12_54_01  3970.0     127.071400
  399  2018_04_13  12_54_11  3980.0     127.072300
  400  2018_04_13  12_54_21  3990.0     127.071400
  401  2018_04_13  12_54_31  4000.0     127.071700
  402  2018_04_13  12_54_41  4010.0     127.072600
  403  2018_04_13  12_54_51  4020.0     127.072600
  404  2018_04_13  12_55_01  4030.0     127.072600
  405  2018_04_13  12_55_11  4040.0     127.072000
  406  2018_04_13  12_55_21  4050.0     127.072000
  407  2018_04_13  12_55_31  4060.0     127.071700
  408  2018_04_13  12_55_41  4070.0     127.072000
  409  2018_04_13  12_55_51  4080.0     127.072900
  410  2018_04_13  12_56_01  4090.0     127.072900
  411  2018_04_13  12_56_11  4100.0     127.072000
  412  2018_04_13  12_56_21  4110.0     127.072600
  413  2018_04_13  12_56_31  4120.0     127.072300
  414  2018_04_13  12_56_41  4130.0     127.072600
  415  2018_04_13  12_56_51  4140.0     127.072300
  416  2018_04_13  12_57_01  4150.0     127.071400
