Pt.        Date      Time        RT/s       R/Omiga    
  221  2018_01_29  13_46_06  2200.0     123.056300
  222  2018_01_29  13_46_16  2210.0     123.055400
  223  2018_01_29  13_46_26  2220.0     123.055400
  224  2018_01_29  13_46_36  2230.0     123.056000
  225  2018_01_29  13_46_46  2240.0     123.056000
  226  2018_01_29  13_46_56  2250.0     123.055700
  227  2018_01_29  13_47_06  2260.0     123.055100
  228  2018_01_29  13_47_16  2270.0     123.054800
  229  2018_01_29  13_47_26  2280.0     123.055100
  230  2018_01_29  13_47_36  2290.0     123.054800
  231  2018_01_29  13_47_46  2300.0     123.054800
  232  2018_01_29  13_47_56  2310.0     123.053900
  233  2018_01_29  13_48_06  2320.0     123.054200
  234  2018_01_29  13_48_16  2330.0     123.054500
  235  2018_01_29  13_48_26  2340.0     123.053900
  236  2018_01_29  13_48_36  2350.0     123.054500
  237  2018_01_29  13_48_46  2360.0     123.054800
  238  2018_01_29  13_48_56  2370.0     123.054500
  239  2018_01_29  13_49_06  2380.0     123.053900
  240  2018_01_29  13_49_16  2390.0     123.053900
  241  2018_01_29  13_49_26  2400.0     123.053600
  242  2018_01_29  13_49_36  2410.0     123.053900
  243  2018_01_29  13_49_46  2420.0     123.053900
  244  2018_01_29  13_49_56  2430.0     123.053300
  245  2018_01_29  13_50_06  2440.0     123.053900
  246  2018_01_29  13_50_16  2450.0     123.054800
  247  2018_01_29  13_50_26  2460.0     123.053900
  248  2018_01_29  13_50_36  2470.0     123.054500
  249  2018_01_29  13_50_46  2480.0     123.053900
  250  2018_01_29  13_50_56  2490.0     123.053600
  251  2018_01_29  13_51_06  2500.0     123.052700
  252  2018_01_29  13_51_16  2510.0     123.053000
  253  2018_01_29  13_51_26  2520.0     123.051900
  254  2018_01_29  13_51_36  2530.0     123.051600
  255  2018_01_29  13_51_46  2540.0     123.051900
  256  2018_01_29  13_51_56  2550.0     123.052200
  257  2018_01_29  13_52_06  2560.0     123.051600
  258  2018_01_29  13_52_16  2570.0     123.051300
  259  2018_01_29  13_52_26  2580.0     123.051600
  260  2018_01_29  13_52_36  2590.0     123.051600
  261  2018_01_29  13_52_46  2600.0     123.051000
  262  2018_01_29  13_52_56  2610.0     123.051600
  263  2018_01_29  13_53_06  2620.0     123.051000
  264  2018_01_29  13_53_16  2630.0     123.051300
  265  2018_01_29  13_53_26  2640.0     123.051300
  266  2018_01_29  13_53_36  2650.0     123.050700
  267  2018_01_29  13_53_46  2660.0     123.050400
  268  2018_01_29  13_53_56  2670.0     123.050100
  269  2018_01_29  13_54_06  2680.0     123.049800
  270  2018_01_29  13_54_16  2690.0     123.050100
  271  2018_01_29  13_54_26  2700.0     123.050400
  272  2018_01_29  13_54_36  2710.0     123.049200
  273  2018_01_29  13_54_46  2720.0     123.050700
  274  2018_01_29  13_54_56  2730.0     123.049500
  275  2018_01_29  13_55_06  2740.0     123.051300
  276  2018_01_29  13_55_16  2750.0     123.056000
  277  2018_01_29  13_55_26  2760.0     123.067400
  278  2018_01_29  13_55_36  2770.0     123.088900
  279  2018_01_29  13_55_46  2780.0     123.121500
  280  2018_01_29  13_55_56  2790.0     123.166500
  281  2018_01_29  13_56_06  2800.0     123.222300
  282  2018_01_29  13_56_16  2810.0     123.291700
  283  2018_01_29  13_56_26  2820.0     123.371900
  284  2018_01_29  13_56_36  2830.0     123.466800
  285  2018_01_29  13_56_46  2840.0     123.572000
  286  2018_01_29  13_56_56  2850.0     123.690400
  287  2018_01_29  13_57_06  2860.0     123.820600
  288  2018_01_29  13_57_16  2870.0     123.960800
  289  2018_01_29  13_57_26  2880.0     124.111300
  290  2018_01_29  13_57_36  2890.0     124.271100
  291  2018_01_29  13_57_46  2900.0     124.439800
  292  2018_01_29  13_57_56  2910.0     124.615800
  293  2018_01_29  13_58_06  2920.0     124.798000
  294  2018_01_29  13_58_16  2930.0     124.984300
  295  2018_01_29  13_58_26  2940.0     125.173900
  296  2018_01_29  13_58_36  2950.0     125.365200
  297  2018_01_29  13_58_46  2960.0     125.558600
  298  2018_01_29  13_58_56  2970.0     125.751600
  299  2018_01_29  13_59_06  2980.0     125.942900
  300  2018_01_29  13_59_16  2990.0     126.133100
  301  2018_01_29  13_59_26  3000.0     126.321700
  302  2018_01_29  13_59_36  3010.0     126.505700
  303  2018_01_29  13_59_46  3020.0     126.687000
  304  2018_01_29  13_59_56  3030.0     126.863900
  305  2018_01_29  14_00_06  3040.0     127.036100
  306  2018_01_29  14_00_16  3050.0     127.202500
  307  2018_01_29  14_00_26  3060.0     127.363200
  308  2018_01_29  14_00_36  3070.0     127.519300
  309  2018_01_29  14_00_46  3080.0     127.669700
  310  2018_01_29  14_00_56  3090.0     127.814600
  311  2018_01_29  14_01_06  3100.0     127.951800
  312  2018_01_29  14_01_16  3110.0     128.084700
  313  2018_01_29  14_01_26  3120.0     128.212200
  314  2018_01_29  14_01_36  3130.0     128.333600
  315  2018_01_29  14_01_46  3140.0     128.449400
  316  2018_01_29  14_01_56  3150.0     128.559900
  317  2018_01_29  14_02_06  3160.0     128.664800
  318  2018_01_29  14_02_16  3170.0     128.765000
  319  2018_01_29  14_02_26  3180.0     128.859300
  320  2018_01_29  14_02_36  3190.0     128.950100
  321  2018_01_29  14_02_46  3200.0     129.035600
  322  2018_01_29  14_02_56  3210.0     129.116400
  323  2018_01_29  14_03_06  3220.0     129.193700
  324  2018_01_29  14_03_16  3230.0     129.266900
  325  2018_01_29  14_03_26  3240.0     129.336600
  326  2018_01_29  14_03_36  3250.0     129.402100
  327  2018_01_29  14_03_46  3260.0     129.464100
  328  2018_01_29  14_03_56  3270.0     129.521400
  329  2018_01_29  14_04_06  3280.0     129.577800
  330  2018_01_29  14_04_16  3290.0     129.629000
  331  2018_01_29  14_04_26  3300.0     129.680400
  332  2018_01_29  14_04_36  3310.0     129.726800
  333  2018_01_29  14_04_46  3320.0     129.771200
  334  2018_01_29  14_04_56  3330.0     129.813200
  335  2018_01_29  14_05_06  3340.0     129.853500
  336  2018_01_29  14_05_16  3350.0     129.891400
  337  2018_01_29  14_05_26  3360.0     129.926300
  338  2018_01_29  14_05_36  3370.0     129.961000
  339  2018_01_29  14_05_46  3380.0     129.993100
  340  2018_01_29  14_05_56  3390.0     130.023600
  341  2018_01_29  14_06_06  3400.0     130.053600
  342  2018_01_29  14_06_16  3410.0     130.080600
  343  2018_01_29  14_06_26  3420.0     130.106800
  344  2018_01_29  14_06_36  3430.0     130.131800
  345  2018_01_29  14_06_46  3440.0     130.155600
  346  2018_01_29  14_06_56  3450.0     130.177900
  347  2018_01_29  14_07_06  3460.0     130.199600
  348  2018_01_29  14_07_16  3470.0     130.220200
  349  2018_01_29  14_07_26  3480.0     130.240500
  350  2018_01_29  14_07_36  3490.0     130.259000
  351  2018_01_29  14_07_46  3500.0     130.276300
  352  2018_01_29  14_07_56  3510.0     130.294000
  353  2018_01_29  14_08_06  3520.0     130.309300
  354  2018_01_29  14_08_16  3530.0     130.324500
  355  2018_01_29  14_08_26  3540.0     130.339200
  356  2018_01_29  14_08_36  3550.0     130.353300
  357  2018_01_29  14_08_46  3560.0     130.366300
  358  2018_01_29  14_08_56  3570.0     130.378600
  359  2018_01_29  14_09_06  3580.0     130.391300
  360  2018_01_29  14_09_16  3590.0     130.402400
  361  2018_01_29  14_09_26  3600.0     130.413900
  362  2018_01_29  14_09_36  3610.0     130.425000
  363  2018_01_29  14_09_46  3620.0     130.434200
  364  2018_01_29  14_09_56  3630.0     130.443900
  365  2018_01_29  14_10_06  3640.0     130.453600
  366  2018_01_29  14_10_16  3650.0     130.463500
  367  2018_01_29  14_10_26  3660.0     130.470900
  368  2018_01_29  14_10_36  3670.0     130.480300
  369  2018_01_29  14_10_46  3680.0     130.488200
  370  2018_01_29  14_10_56  3690.0     130.496200
  371  2018_01_29  14_11_06  3700.0     130.503200
  372  2018_01_29  14_11_16  3710.0     130.510300
  373  2018_01_29  14_11_26  3720.0     130.517000
  374  2018_01_29  14_11_36  3730.0     130.524100
  375  2018_01_29  14_11_46  3740.0     130.530300
  376  2018_01_29  14_11_56  3750.0     130.536400
  377  2018_01_29  14_12_06  3760.0     130.542600
  378  2018_01_29  14_12_16  3770.0     130.548500
  379  2018_01_29  14_12_26  3780.0     130.554100
  380  2018_01_29  14_12_36  3790.0     130.559600
  381  2018_01_29  14_12_46  3800.0     130.564900
  382  2018_01_29  14_12_56  3810.0     130.570200
  383  2018_01_29  14_13_06  3820.0     130.574300
  384  2018_01_29  14_13_16  3830.0     130.578400
  385  2018_01_29  14_13_26  3840.0     130.583400
  386  2018_01_29  14_13_36  3850.0     130.587900
  387  2018_01_29  14_13_46  3860.0     130.592000
  388  2018_01_29  14_13_56  3870.0     130.595800
  389  2018_01_29  14_14_06  3880.0     130.600200
  390  2018_01_29  14_14_16  3890.0     130.604000
  391  2018_01_29  14_14_26  3900.0     130.608400
  392  2018_01_29  14_14_36  3910.0     130.611100
  393  2018_01_29  14_14_46  3920.0     130.615800
  394  2018_01_29  14_14_56  3930.0     130.619600
  395  2018_01_29  14_15_06  3940.0     130.621900
  396  2018_01_29  14_15_16  3950.0     130.624600
  397  2018_01_29  14_15_26  3960.0     130.628400
  398  2018_01_29  14_15_36  3970.0     130.631900
  399  2018_01_29  14_15_46  3980.0     130.635200
  400  2018_01_29  14_15_56  3990.0     130.638100
  401  2018_01_29  14_16_06  4000.0     130.641000
  402  2018_01_29  14_16_16  4010.0     130.643100
  403  2018_01_29  14_16_26  4020.0     130.645400
  404  2018_01_29  14_16_36  4030.0     130.648400
  405  2018_01_29  14_16_46  4040.0     130.650400
  406  2018_01_29  14_16_56  4050.0     130.653100
  407  2018_01_29  14_17_06  4060.0     130.656600
  408  2018_01_29  14_17_16  4070.0     130.659000
  409  2018_01_29  14_17_26  4080.0     130.660700
  410  2018_01_29  14_17_36  4090.0     130.662500
  411  2018_01_29  14_17_46  4100.0     130.665400
  412  2018_01_29  14_17_56  4110.0     130.667800
  413  2018_01_29  14_18_06  4120.0     130.669800
  414  2018_01_29  14_18_16  4130.0     130.671000
  415  2018_01_29  14_18_26  4140.0     130.673700
  416  2018_01_29  14_18_36  4150.0     130.675400
  417  2018_01_29  14_18_46  4160.0     130.677200
  418  2018_01_29  14_18_56  4170.0     130.679200
  419  2018_01_29  14_19_06  4180.0     130.681300
  420  2018_01_29  14_19_16  4190.0     130.682800
  421  2018_01_29  14_19_26  4200.0     130.684200
  422  2018_01_29  14_19_36  4210.0     130.685400
  423  2018_01_29  14_19_46  4220.0     130.686900
  424  2018_01_29  14_19_56  4230.0     130.688900
  425  2018_01_29  14_20_06  4240.0     130.690100
  426  2018_01_29  14_20_16  4250.0     130.691900
  427  2018_01_29  14_20_26  4260.0     130.692500
  428  2018_01_29  14_20_36  4270.0     130.693900
  429  2018_01_29  14_20_46  4280.0     130.695400
  430  2018_01_29  14_20_56  4290.0     130.696300
  431  2018_01_29  14_21_06  4300.0     130.697800
  432  2018_01_29  14_21_16  4310.0     130.698600
  433  2018_01_29  14_21_26  4320.0     130.698900
  434  2018_01_29  14_21_36  4330.0     130.701000
  435  2018_01_29  14_21_46  4340.0     130.701900
  436  2018_01_29  14_21_56  4350.0     130.703000
  437  2018_01_29  14_22_06  4360.0     130.703300
  438  2018_01_29  14_22_16  4370.0     130.704500
  439  2018_01_29  14_22_26  4380.0     130.704500
  440  2018_01_29  14_22_36  4390.0     130.706300
  441  2018_01_29  14_22_46  4400.0     130.706900
  442  2018_01_29  14_22_56  4410.0     130.707200
  443  2018_01_29  14_23_06  4420.0     130.708300
  444  2018_01_29  14_23_16  4430.0     130.708600
  445  2018_01_29  14_23_26  4440.0     130.710400
  446  2018_01_29  14_23_36  4450.0     130.711600
  447  2018_01_29  14_23_46  4460.0     130.712200
  448  2018_01_29  14_23_56  4470.0     130.711900
  449  2018_01_29  14_24_06  4480.0     130.713600
  450  2018_01_29  14_24_16  4490.0     130.714500
  451  2018_01_29  14_24_26  4500.0     130.715100
  452  2018_01_29  14_24_36  4510.0     130.715100
  453  2018_01_29  14_24_46  4520.0     130.716000
  454  2018_01_29  14_24_56  4530.0     130.716900
  455  2018_01_29  14_25_06  4540.0     130.717400
  456  2018_01_29  14_25_16  4550.0     130.718600
  457  2018_01_29  14_25_26  4560.0     130.719500
  458  2018_01_29  14_25_36  4570.0     130.721000
  459  2018_01_29  14_25_46  4580.0     130.721300
  460  2018_01_29  14_25_56  4590.0     130.722100
  461  2018_01_29  14_26_06  4600.0     130.722700
  462  2018_01_29  14_26_16  4610.0     130.722400
  463  2018_01_29  14_26_26  4620.0     130.723300
  464  2018_01_29  14_26_36  4630.0     130.724200
  465  2018_01_29  14_26_46  4640.0     130.723900
  466  2018_01_29  14_26_56  4650.0     130.724200
  467  2018_01_29  14_27_06  4660.0     130.725100
  468  2018_01_29  14_27_16  4670.0     130.725700
  469  2018_01_29  14_27_26  4680.0     130.726000
  470  2018_01_29  14_27_36  4690.0     130.726300
  471  2018_01_29  14_27_46  4700.0     130.727400
  472  2018_01_29  14_27_56  4710.0     130.727700
  473  2018_01_29  14_28_06  4720.0     130.728000
  474  2018_01_29  14_28_16  4730.0     130.727700
  475  2018_01_29  14_28_26  4740.0     130.729200
  476  2018_01_29  14_28_36  4750.0     130.729800
  477  2018_01_29  14_28_46  4760.0     130.729200
  478  2018_01_29  14_28_56  4770.0     130.730100
  479  2018_01_29  14_29_06  4780.0     130.730700
  480  2018_01_29  14_29_16  4790.0     130.731800
  481  2018_01_29  14_29_26  4800.0     130.731800
  482  2018_01_29  14_29_36  4810.0     130.732400
  483  2018_01_29  14_29_46  4820.0     130.732700
  484  2018_01_29  14_29_56  4830.0     130.733600
  485  2018_01_29  14_30_06  4840.0     130.733900
  486  2018_01_29  14_30_16  4850.0     130.733600
  487  2018_01_29  14_30_26  4860.0     130.734500
  488  2018_01_29  14_30_36  4870.0     130.735400
  489  2018_01_29  14_30_46  4880.0     130.736000
  490  2018_01_29  14_30_56  4890.0     130.735700
  491  2018_01_29  14_31_06  4900.0     130.736000
  492  2018_01_29  14_31_16  4910.0     130.736800
  493  2018_01_29  14_31_26  4920.0     130.737400
  494  2018_01_29  14_31_36  4930.0     130.737100
  495  2018_01_29  14_31_46  4940.0     130.736800
  496  2018_01_29  14_31_56  4950.0     130.738900
  497  2018_01_29  14_32_06  4960.0     130.738900
  498  2018_01_29  14_32_16  4970.0     130.738900
  499  2018_01_29  14_32_26  4980.0     130.738900
  500  2018_01_29  14_32_36  4990.0     130.739800
  501  2018_01_29  14_32_46  5000.0     130.740700
  502  2018_01_29  14_32_56  5010.0     130.740100
  503  2018_01_29  14_33_06  5020.0     130.740100
  504  2018_01_29  14_33_16  5030.0     130.741000
  505  2018_01_29  14_33_26  5040.0     130.742100
  506  2018_01_29  14_33_36  5050.0     130.741300
  507  2018_01_29  14_33_46  5060.0     130.740400
  508  2018_01_29  14_33_56  5070.0     130.741300
  509  2018_01_29  14_34_06  5080.0     130.742100
  510  2018_01_29  14_34_16  5090.0     130.741800
  511  2018_01_29  14_34_26  5100.0     130.742700
  512  2018_01_29  14_34_36  5110.0     130.741500
  513  2018_01_29  14_34_46  5120.0     130.742100
  514  2018_01_29  14_34_56  5130.0     130.742400
  515  2018_01_29  14_35_06  5140.0     130.743000
  516  2018_01_29  14_35_16  5150.0     130.742400
  517  2018_01_29  14_35_26  5160.0     130.743000
  518  2018_01_29  14_35_36  5170.0     130.743000
  519  2018_01_29  14_35_46  5180.0     130.743600
  520  2018_01_29  14_35_56  5190.0     130.743300
  521  2018_01_29  14_36_06  5200.0     130.742400
  522  2018_01_29  14_36_16  5210.0     130.742700
  523  2018_01_29  14_36_26  5220.0     130.744200
  524  2018_01_29  14_36_36  5230.0     130.743900
  525  2018_01_29  14_36_46  5240.0     130.743600
  526  2018_01_29  14_36_56  5250.0     130.743300
  527  2018_01_29  14_37_06  5260.0     130.744200
  528  2018_01_29  14_37_16  5270.0     130.744200
  529  2018_01_29  14_37_26  5280.0     130.744200
  530  2018_01_29  14_37_36  5290.0     130.743600
  531  2018_01_29  14_37_46  5300.0     130.744200
  532  2018_01_29  14_37_56  5310.0     130.744500
  533  2018_01_29  14_38_06  5320.0     130.743900
  534  2018_01_29  14_38_16  5330.0     130.744500
  535  2018_01_29  14_38_26  5340.0     130.745100
  536  2018_01_29  14_38_36  5350.0     130.744800
  537  2018_01_29  14_38_46  5360.0     130.744800
  538  2018_01_29  14_38_56  5370.0     130.744500
  539  2018_01_29  14_39_06  5380.0     130.745400
